text,labels
Tôi thấy được nhiều bạn gái trong thời_kì động đự c,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi thấy cho nó vào trại cải_tạo là tốt nhất , tốt cho GĐ tốt cho xh","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi thấy ban vào người mà , có phải đâu_đâu nhỉ","[0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi thấy ban vào đầu chảy_máu mà kg sao hả .,"[0,0,0,0,0,0,0,0,0,0,0,0]"
tôi thắc_mắc là lỡ mất tỉu rồi sao đi ra ta ? ? 🧐,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi tăng người cha . A hùng miền tây đó . Kkk,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi rất tiếc vì k đi đc,"[0,0,0,0,0,0,0,0,0]"
Tôi rất tiếc sao hk bắn vô sọ nó cho nó chết mẹ nó đi loại này hk nên sống,"[0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Tôi rất thích việc sắp_xếp của thượng_đế đã không cho thằng bị viên đạn vào não chết mà để cho nó sống thực_vật là đúng đạo . Vụ này đã lọt vào tầm ngắm của bác TBT Tô_Lâm và Bộ Công_An đã vào_cuộc thì khó thoát .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi rất rất rất ngu , nếu muốn được như các điều như trên , tôi phải làm gì 😊","[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi rất muôn đi nhưng bụng hay đau nên đành ở nhà kk,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tối qua mà mình đi chắc cũng nằm đâu_đó trong tấm ảnh này . Vui lắm luôn,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tối qua đi bộ từ cầu khánh hội qua quận 1 luôn 🤣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội quá … . Bác ơi,"[0,0,0,0,0,0,0,0]"
Tội quá,"[0,0,0,0]"
tội_phạm chứ nạn_nhân cc,"[0,1,1,0]"
Tội_phạm chứ nạn_nhân cc,"[0,1,1,0]"
Tôi o biết nó may_mắn hay . Ông trời bắt nó sống nằm một chỗ cho cả nhà ghánh ngiệp,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi nói thật . Mấy đứa hoa_hậu với á_hậu ở vn mình toàn là mấy đứa thiểu_năng , ko não . Nó đoạt giải là nhờ đút tiền và đút cả vốn tự có mà thôi . Chứ đầu_óc tụi nó còn thua mấy đứa con_nít nữa . 🤣 🤣 🤣","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi nói thật , lúc bé gái bị tai_nạn , nó cũng ko đến nhà thăm_hỏi , ko thắp 1 nén nhang cho bé . Giờ nó bị như_vậy , ko biết gia_đình nó có bắt gia_đình anh Phúc phải chịu trách_nhiệm bồi_thường cho nó ko nữa","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi nói thật một câu là gia_đình thằng tài_xế này ngạo_mạn ý huyền cậy thế mới có kết cuộc cho gia_đình thằng tài_xế từ nay gđ thằng này làm_ăn xuống luôn chết oan nó báo_oán đó,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
tôi nói thật một câu là gia_đình thằng tài_xế này ngạo_mạn ý huyền cậy thế mới có kết cuộc cho gia_đình thằng tài_xế từ nay gđ thằng này làm_ăn xuống luôn chết oan nó báo_oán đó,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội nói sai,"[0,0,0,0,0]"
Tôi nhìn tưởng tây,"[0,0,0,0,0,0]"
"Tôi nhà ở Quận 04 chỉ cần bước qua cây cầu_là đến nơi xem diễu_binh thế nhưng với lượng người kinh_khủng_khiếp này thì thôi ở nhà nằm xem báo đài , ngủ một giấc cho khỏe . Lao đầu_ra lở mắc i ... ... a ... ... một cái là chết chết .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi ngưỡng_mộ người cha này . Ông đã làm tất_cả vì con_gái ông ấy 🙏,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội_nghiệp . Nam_mô a_di_da phat,"[0,0,0,0]"
"Tội_nghiệp thằng tài_xế , ai kug mun nó chết 😀 . Bị bắn mà không 1 ai thương_xót , m sống_còn y nghĩa gi nữa","[0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0]"
Tội_nghiệp ng cha và cô bé quá,"[0,0,0,0,0,0,0,0]"
tội_nghiệp nam_mô a_di_da phat,"[0,0,0]"
Tội_nghiệp cho hai cha con,"[0,0,0,0,0,0]"
Tội_nghiệp cho hai bố con . . mong linh_hồn được siêu_thoát .,"[0,0,0,0,0,0,0,0,0,0,0]"
Tội_nghiệp cho gia_đình này quá nhờ công_an vô cuộc giúp cho người nghèo có chất có quyền ép người quá_đáng mới xảy ra sự án_mạng,"[0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0]"
"Tội_nghiệp cho chú . Hy_sinh oan_uổng , thứ đó thì để cho sống ?","[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tội_nghiệp cho cha con anh phúc nếu_như lúc đó anh bắn vài_ba phát ắt sẽ đền_mạng dc cho con anh chứ 1phát giờ nó còn sống_sót , giờ 2 cha con mất_mạng","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tội_nghiệp chiến_sĩ Hiệp , đi làm nhiệm_vụ cũng không yên","[0,0,0,0,0,0,0,0,0]"
Tội_nghiệp cha đi tìm công_lý cho con mà mà thàng tài xé nó giào nó có tiền trê mát máy thàng vô_nghĩa bị vậy cũng đáng,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội_nghiệp anh đặt niềm tin vào công_lý nhưng hiện_nay lại đặt không đúng chỗ khi mà pháp_luật đang bị bọn nó lợi_dụng / .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0]"
Tôi nghiệp a nó trưa chết a đã đi,"[0,0,0,0,0,0,0,0,0,0,0]"
Tội_nghiệp 2 cha con ra đi mãi_mãi 😭,"[0,0,0,0,0,0,0,0]"
"Tội_nghiệp 2 cha con quá , mẹ nó vì những thằng con ông cháu cha mà phải chứng_kiến 2 mạng người vì nó","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội_nghiệp 2 cha con quá mọi người ơi,"[0,0,0,0,0,0,0,0,0]"
Tôi nghiệp 2 bo con,"[0,0,0,0,0,0,0]"
"Tội_nghiệp 1 dân_tộc . Bé đi học bị chúng gây tai_nạn , chúng quy vào uống rượu hoặc gây nguy_hiểm cho XH. 1 XH thối_nát di_sản Bả Chó di_hại dân_tộc trăm năm","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0]"
tội_nghiệp,"[0,0]"
Tôi nghĩ trong câu_chuyện này cả cộng_đồng mạng đều ủng_hộ cha con nhà phúc . . có mỗi gia_tộc nhà thằng Trung kia là bao_che cho nhau thui ... mong hai bố con được sớm siêu_thoát sống khôn chết thiêng hãy về báo_ứng nhà thằng cán con_gái kia . . mấy_đời lụi_tàn,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
tôi nghĩ trong câu_chuyện này cả cộng_đồng mạng đều ủng_hộ cha con nhà phúc có mỗi gia_tộc nhà thằng trung kia là bao_che cho nhau thuimong hai bố con được sớm siêu_thoát sống khôn chết thiêng hãy về báo_ứng nhà thằng cán con_gái kia mấy_đời lụi_tàn,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi nghĩ rằng ông Phúc_cha của cô bé bị xe_tải cán tử_vong , nếu ông suy nghỉ thêm thật kỹ một_chút nữa thì ông sẽ không dùng súng bắn tài_xế cán con mình rồi tự_sát ? Vì sự_việc xảy ra ở tại VN , cho_dù ông có chết cũng đâu có_thể cứu con_gái mình bị tài_xế xe_tải cán chết . Trong gia_đình đã có một người chết thì dù cho ông chết nữa cũng đâu thay_đổi sự_việc này ? Không một người nào thay_đổi sự quyết_định của tòa_án VN đău ? ? ?","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi nghĩ người cha chỉ đủ tiền mua hai viên ... chứ k đã khắc dấu x lên đầu thằng đấy rồi . Tội hai bố con,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tội ng cha đó quá , ai cho cha lương_thiện ? ? ? ?","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi muốn kẻ ác không phải chết , nó được sống để hối_hận , ăn_năn tội_ác mình đã phạm !","[0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi mong thằng này sống . . Để nó thấm và học lại cách đối_nhân xử_thế . !,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi mong tài_xế này sống để lật lại vụ án trả lại công_bằng cho cháu Bảo_trân,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi mong no sông ko băng chêt,"[0,0,0,0,1,1,1,1,1,0]"
Tôi mong nó sống cho gd vk con nó hầu,"[1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Tôi mong cho nó tx nó chết để người cha được trả_thù cho con để con_gái ra đi thanh_thản,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi mong các cơ_quan_chức_năng vào_cuộc làm sáng_tỏ vụ_việc , nếu trước đó CB làm_công_tâm thì đâu có việc người cha tự giải_quyết ;","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi mong a mấy a công_an sử lý người rai tay mạng g thông , để cho nó bt như thế_nào nhé mấy a chị_em ơi","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi mà trong hoàn_cảnh của bạn ấy cũng sẽ hành_động như_thế,"[0,0,0,0,0,0,0,0,0,0]"
Tôi mà là cha đứa bé thì không bắn một thằng lái_xe đâu mà làm xiên 2 với thằng bẻ lái nữa mới chết cho thanh_thản được,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
tôi mà là bố cháu gái là tôi chờ nhà nó liên_hoan làm numbr lần thôi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi mà là bố cháu gái là tôi chờ nhà nó liên_hoan làm 1 lần thôi,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Tôi mà là bác_sĩ nhận ca đấy tôi chọc thêm cho phát,"[0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi luôn tin sâu vào luật nhân_quả , nếu biết tu_sửa bản_thân và nhận lỗi trước cái sai của mình thì có_thể không đến_nỗi này , Âu cũng là nhân gieo phải nhận quả thôi chỉ khác ở chỗ sớm hay muộn .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội lớn nhất phåi thuộc về người ngồi xỗm nên pháp_luật thì mới dẫn đến hậu quå như_vậy,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi lôi tôi lôi nam_mô a_di_da phy,"[0,0,0,0,0,0,0]"
"Tôi làm trong lĩnh_vực thuốc bvtv tôi biết , mấy đại_lý họ nhiều tiền , quan_hệ với xã_hội họ mạnh lắm","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội lái_xe gây tai_nạn dù con ông trời cũng sử lý hình sử đúng người đúng tội bác hồ nói ai mà hại dân thì kệ có làm lãnh_đạo cũng sử lý như dân,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi la tôi rất thích “ Bí_mật showbiz “ để_ý page dám đăng nhiều tin mà trong khi nhiều page khác im_lặng . Cám_ơn page,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi là người thích xem bóng_đá , tôi thích tỉ_số đẹp , tại_sao không là 1 - 1 mà_lại là 2 - 0 ... thật là bực_bội","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
tôi là người cha cũng sẽ làm thế và hơn thế 1 phát cho chắc ...,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
tôi là nạn_nhân đây hên là mấy bã numbrx numbrx không thì mấy bã sẽ là nạn_nhân,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi là nạn_nhân đây : ) ) ) "" hên là mấy bã 7x 8x "" không thì mấy bã sẽ là nạn_nhân : ) )","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
tôi là nạn_nhân của 30 / 4 🥰 🥰 🥰,"[0,0,0,0,0,0,0,0,0,0,0]"
"Tôi là dân Bến_Tre , cảm_thấy xấu_hổ , nhục nhục cho chính_quyền tỉnh Vĩnh_Long","[0,0,0,0,0,0,0,0,0,0,0]"
Tôi là anh ấy sẽ không vội từ_bỏ mà tìm đến những thằng dính_líu vụ này rồi mới thanh_thản ra đi,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi ko tin vào pháp_luật , nhưng mà tôi tin luật nhân_quả , ô trời cố_tình ko cho a ta chết , để a ta và gia_đình trả nghiệp từ từ , cầu_mong 2 cha con a siêu_thoát","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0]"
"Tôi ko chê người chơi tiktok , t chỉ ghét bọn ngáo chơi tiktok","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0]"
Tôi không không tin pháp_luật và xã_hội này nữa rồi đặt vào hoàn_cảnh của người cha như_vậy thì không còn rì để mất nữa,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi không hiểu sao mấy ông công_an nói đứa bé 14 tuổi gây nguy_hiểm cho xã_hội,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi không biết vụ này có bạn nào biết kể tôi nghe với,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi k biết ai đúng ai sai . Nhưng chắc_chắn có uẩn_khúc . Mà những kẻ đó cần phải trừng chị,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi hy anh không chết mà sống lắt_léo tật_nguyền đủ nhận_thức để đền_tội .,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Tối hôm_qua tao sem còn nghĩ ai mà lấy đt tội con bé vậy 😂,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi hỏi ? Có ai thoát khỏi lưới trời đâu . đừng nghĩ có tiền là có tất_cả,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi hề không cổ xúy cho bạo_lực . Tuy_nhiên , khi gặp phải những trường_hợp bị áp_bức , bị oan_ức , bị tước_đoạt quyền được đối_xử công_bằng thì "" Tức nước thì bờ phải vỡ "" đây là lẽ đương_nhiên thôi . Việc người Cha đã nén_lòng để chờ_đợi pháp_luật trả lại công_bằng , Công_Lý cho con_gái của mình nhưng không được pháp_luật xét_xử công_bằng ... nên đã dùng chính sinh_mạng của mình để đi đòi lại công_lý , công_bằng cho con_gái là điều hiển_nhiên .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi đứng ở trong số này mà giờ nhìn ko ra ... kkkk,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi đồng_ý cách lành sử này những thằng làm_luật hãy mở óc rat đừng chỉ ôm luật song để chù dân,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi đi ngủ mai 7h sáng mở ti_vi xem nha mn 😄,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi đề_nghị pháp_luật xử_lí lại vụ án,"[0,0,0,0,0,0]"
Tôi đell hiểu sao 1 số page lại tắt bình_luận khi đưa tin này,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi đang tự hỏi nếu khi khỏi và xuất_viện thằng này do viên đạn bắn vào đầu đẫn đến thần_kinh ko bt thì nó có thoát tội ko . trong khi người tâm_thần ko bt có giấy của bệnh_viện về làm sổ còn đc hưởng trợ_cấp .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi đã từng xem một bộ phim ...,"[0,0,0,0,0,0,0,0,0,0]"
tôi đã sống đủ lâu để thấy mấy con não tàn trong Ngôn_Tình Độc_Hại xuất_hiện_tại Việt_Nam,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi cực_kỳ nể phục con_người miền Nam Nói là làm,"[0,0,0,0,0,0,0,0,0,0]"
Tôi cứ nằm ở nhà cho lành,"[0,0,0,0,0,0,0,0,0]"
Tôi cũng tin nó phải sống để ghánh chịu cái hậu_quả chính nó làm_nên,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi cũng nằm trong số mắc_kẹt đó,"[0,0,0,0,0,0,0,0]"
Tôi cũng mong thằng này sống để cho người_ta nhìn nó bằng ánh mắt ghê_tởm .,"[0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0]"
Tôi cũng mong cho nó sống vì nó sống ko bằng chết nằm 1 chỗ để suy_ngẫm,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi cũng mong anh tài_xế còn sống ạ . Cứ vậy_mà sống nha anh , từ từ rồi chết nha anh , lay lắc qua_ngày mà sống nha anh , mong anh chóng xuất_viện để còn về nữa nha_nha ... . chứ giờ anh mà chết rồi thì cũng hết ạ . nên em chân_thành , thành_tâm cầu_mong anh vẫn còn sống để trả nghiệp đó anh ạ . mà chắc nhiều người cũng vậy chứ không riêng gì em , nên rất rất mong anh còn sống ạ . nhưng sống kiểu nghe được , cái gì cũng biết mà không làm gì được đó anh . vậy cho nó vuông nhé","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi cũng lạy bà luôn,"[0,0,0,0,0,0,0]"
tôi cũng đồng_ý_kiến với mọi người,"[0,0,0,0,0,0,0]"
Tôi chưa thấy ai trên đất_nước này là bị hại mà bị nguyền_rủa nhiều như thằng này . còn tôi tôi ko chỉ nguyên rủa nó mà còn bồ ổ họ_hàng nhà nó đặc_biệt là thằng Bác nó đã nhân_danh công_lý để bẻ cong pháp_luật vu_oan giáo hoạ ép ng ta vào đường cùng .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội cho ông anh bắn súng,"[0,0,0,0,0,0,0,0]"
tội cho người chasao lúc quay lại ko bắn cho nó phát nữa cho nó ra đi nhanh hơn,"[0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0]"
"Tội cho người cha , sao lúc quay lại ko bắn cho nó phát nữa cho nó ra đi nhanh hơn .","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
"Tội cho người cha , c . h . ế . t thật không đáng với ngữ này . Rút kinh_nghiệm cho bản_thân . Là bản_thân kao , kao sẽ không đi khỏi đó , và k chỉ 1 phát mà là hết băng . Giữ lại mạng cho bản_thân , phòng hờ nó chưa ngủm , được ra tò , kao lại đi kiếm làm chặp 2 .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
tội cho người cha mất thật rồi kẻ đáng chết lại còn sống,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội cho người cha đi lấy công_bằng cho con,"[0,0,0,0,0,0,0,0,0,0]"
Tôi cho người cha chết mà chưa trả_thù được cho con,"[0,0,0,0,0,0,0,0,0,0,0,0]"
"Tội cho ng cha , đau_lòng cho quá_trình đi tìm công_lý cho con , không tìh yêu nào có_thể so_sánh được tình_yêu cha_mẹ dành cho con . 🥲 🥲 🥲 😢 😢 😢 😢","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội cho họ …,"[0,0,0,0,0,0]"
Tôi cho con_gái quá ai làm cha_mẹ mà không đau,"[0,0,0,0,0,0,0,0,0,0]"
tội cho con bé,"[0,0,0,0,0,0]"
Tội cho chú đó thôi,"[0,0,0,0,0,0,0]"
Tội cho cháu với người cha còn kẻ giết người ung_dung ngoài pháp_luật,"[1,1,1,1,1,1,1,1,1,1,1,1,0]"
Tội cho anh mất con hi_sinh bản_thân mà ko đổi được gì ông trời quá bất_công cho người nghèo,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội cho 2 bố con,"[0,0,0,0,0,0,0]"
Tôi chỉ_tội cho những Đồng_chí cấp nhỏ ... ... . làm Theo sự chỉ_đạo của cấp trên giờ ... ... ... ? Được ăn_học mà bây_giờ phải nhận hậu_quả quá đao lòng . Dụ_án này đi quá xa ... ... . tôi cũng mông bộ CA làm đúng người đúng tội không bỏ loạt tội_phạm . ! ! !,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi chỉ tiếc là tài_xế chưa trả xong nợ_máu,"[0,0,0,0,0,0,0,0,0]"
Tôi chỉ thấy cô ấy đang che nắng thôi chứ kg phải chào điều_lệnh,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tội chê ’ t có_thể thoát nhưng tội sống khó tha ! Đó là lời tuyên_án của toà_án lương_tâm . Sống để mà day_dứt , sống để mà đau_khổ_tâm_can , đau_đớn thể_xác , cả nhà phải khổ vì toà_án lương_tâm cho sống .","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
"Tôi cầu_mong thằng tài_xế sống trong đời thực_vật , cho dòng_họ nhà nó biết thế_nào lễ_độ .","[1,1,1,1,1,1,1,1,1,1,1,0,0]"
Tôi cầu cho hai linh_hồn cha con chú về ám nó sống ko bằng chết nhé chú .,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi cần nghe giọng nói của các cô,"[0,0,0,0,0,0,0,0,0,0]"
Tôi cần âm_thanh gốc,"[0,0,0,0,0]"
tôi cần âm_thanh gốc,"[0,0,0,0,0]"
"Tội bôi_nhọ danh_dự quốc_gia , đáng_đời .","[1,1,0,1,0]"
TÔI BỊ NGU,"[0,0,0,0,0,0,0,0]"
Tôi bận đi_tiêu tiền nhé các bạn,"[0,0,0,0,0,0,0,0]"
Tôi ăn lãi_suất ngân_hàng là ok rồi 🤣 🤣 🤣 🤣 🤣 🤣 🤣,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tội Anh Ra Đi Với Bé Quá 🥲 Thương Thật_Sự,"[0,0,0,0,0,0,0,0,0,0,0]"
Tội 2 cha con ...,"[0,0,0,0,0,0,0]"
Tôi thấy bạn trai này trông nam_tính cũng ok nhưng làm gì đến lỗi đẹp_trai lắm mà mấy bé cứ như chưa bao_giờ gặp trai đẹp . Người_ta gặp sao hạng a còn chẳng đến như the,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tôi lỗi lương tầm can rút giai dang cả cuộc_đời tha chết còn hơn,"[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]"
Tổ_Trưởng Dân_Phố Liên Nguyễn coi đường mà về nha a chị ơi,"[0,0,0,0,0,0,0,0,0,0,0,0]"
Tổ_sử mấy thằng này chỉ bênh_vực nhau . Thế_nào là gạt tay ? ? Lỡ như thằng nhà_báo nó đấm vỡ mõm thằng CA xong nó bảo chỉ là gạt tay thì có xử thằng nhà_báo ko ? ? Toàn làm_trò_hề thôi bọn CA chó này ! !,"[0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0]"
"Tổ_sư mấy con điên , Mệt_vcl","[0,1,1,1,1,0]"
Tổ_sư mấy con dở_hơi,"[0,1,1,0]"
"Tổ_sư con ngựa bà , tuổi này rồi còn làm chuyện kỳ_cục , các cậu ấy đáng tuổi con_trai của mụ thôi mụ hiểu chưa","[0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
Tổ_Sư Bố Con Thần_Kinh : ) ) ),"[0,1,1,0,0,0,0,0]"
Tổ_quốc ơi con sắp bỏ_cuộc : ) ),"[0,0,0,0,0,0,0,0]"
Tổ_quốc mình đẹp quá,"[0,0,0,0,0]"
